what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336285590
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336286872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336297427
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336302253
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336312835
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363336321227
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363336327477
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363336336990
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363336337228
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363336337372
error,log,,,"Zero or negative length StyleRange 923:0",1363336341968
error,log,,,"Zero or negative length StyleRange 923:0",1363336341979
error,log,,,"Zero or negative length StyleRange 924:0",1363336342035
error,log,,,"Zero or negative length StyleRange 924:0",1363336342060
error,log,,,"Zero or negative length StyleRange 924:0",1363336342083
error,log,,,"Zero or negative length StyleRange 925:0",1363336342232
error,log,,,"Zero or negative length StyleRange 925:0",1363336342239
error,log,,,"Zero or negative length StyleRange 945:0",1363336346065
error,log,,,"Zero or negative length StyleRange 945:0",1363336346101
error,log,,,"Zero or negative length StyleRange 945:0",1363336346124
error,log,,,"Zero or negative length StyleRange 967:0",1363336352411
error,log,,,"Zero or negative length StyleRange 967:0",1363336352443
error,log,,,"Zero or negative length StyleRange 967:0",1363336352468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336358028
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363336364640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363336366410
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363336368947
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363336372586
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336376390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363336378816
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336379665
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336458425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336475707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336505152
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336508007
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336510140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336511084
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336528237
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336530407
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336533673
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336538232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336560664
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363336569584
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336577217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336579077
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336596253
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363336608359
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363336611172
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363336618437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363336626808
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363336632475
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336641594
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336643292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336655865
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363336657438
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363336660587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336668981
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336669779
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363336671210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336674594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336676807
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1363336676825
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363336678518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336694619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336719906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336726274
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336727787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336745588
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336756165
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336768639
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336777564
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336783398
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363336784809
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363336787757
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1363336789149
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363336790053
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336790949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336796702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336801963
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363336802968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336818937
executed,command,org.eclipse.php.server.ui,2.2.0.v20100505-0800,"org.eclipse.php.server.ui.phpServerShortcut.run",1363336818949
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336839416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336848834
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336866285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336867623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336881309
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363336882988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336884349
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336889414
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1363336889428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336890861
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336892635
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363336893251
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336893686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336899913
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336902101
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336908367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336909754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363336961031
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363336964462
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363336965963
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363336966553
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363336967019
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363336967834
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363336968262
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363336968987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363336969594
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363336978565
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363336984526
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363336984665
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337016763
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363337020290
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337020591
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337022579
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337025068
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337030786
executed,command,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1363337035754
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337035882
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337038449
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337048572
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363337052170
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337052508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337053736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337077488
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337079276
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337084019
opened,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337088079
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337088258
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337092712
opened,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337093055
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337093259
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337096112
opened,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337096288
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337096426
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337124609
opened,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337124936
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337125061
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337128424
opened,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337128654
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337128801
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363337137844
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363337144286
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337146423
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337146602
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337149023
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337149185
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363337152277
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337153323
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337157343
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337160855
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337162379
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337163305
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337173823
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337177603
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337179600
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337183638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337185372
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337185698
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337186669
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337203975
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337204708
executed,command,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1363337230215
executed,command,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1363337233365
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337233550
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363337238411
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337245763
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337247195
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337253716
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337258869
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337264234
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337269444
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337290505
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337298490
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337308907
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337314490
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337330568
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337330687
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337333414
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337339341
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337346445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337348516
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337371183
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337375835
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337376019
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337378830
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337382042
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337386756
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337388992
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363337390485
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337390831
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337392250
executed,command,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1363337402410
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337402483
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337405151
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363337412303
executed,command,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1363337419874
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363337419997
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337431165
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337439222
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337443249
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337447777
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337454516
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363337466867
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337474887
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363337487395
activated,view,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.ui.explorer",1363337492409
