what,kind,bundleId,bundleVersion,description,time
error,log,,,"Zero or negative length StyleRange 3969:0",1363349286883
error,log,,,"Zero or negative length StyleRange 3996:0",1363349286884
error,log,,,"Zero or negative length StyleRange 4026:0",1363349286886
error,log,,,"Zero or negative length StyleRange 4040:0",1363349286887
error,log,,,"Zero or negative length StyleRange 4076:0",1363349286888
error,log,,,"Zero or negative length StyleRange 4118:0",1363349286890
error,log,,,"Zero or negative length StyleRange 4148:0",1363349286891
error,log,,,"Zero or negative length StyleRange 4235:0",1363349286892
error,log,,,"Zero or negative length StyleRange 4265:0",1363349286893
error,log,,,"Zero or negative length StyleRange 4274:0",1363349286894
error,log,,,"Zero or negative length StyleRange 4286:0",1363349286896
error,log,,,"Zero or negative length StyleRange 4323:0",1363349286897
error,log,,,"Zero or negative length StyleRange 4339:0",1363349286898
error,log,,,"Zero or negative length StyleRange 4348:0",1363349286899
error,log,,,"Zero or negative length StyleRange 4407:0",1363349286900
error,log,,,"Zero or negative length StyleRange 3945:0",1363349286916
error,log,,,"Zero or negative length StyleRange 3969:0",1363349286917
error,log,,,"Zero or negative length StyleRange 3996:0",1363349286919
error,log,,,"Zero or negative length StyleRange 4026:0",1363349286920
error,log,,,"Zero or negative length StyleRange 4040:0",1363349286923
error,log,,,"Zero or negative length StyleRange 4076:0",1363349286924
error,log,,,"Zero or negative length StyleRange 4118:0",1363349286926
error,log,,,"Zero or negative length StyleRange 4148:0",1363349286927
error,log,,,"Zero or negative length StyleRange 4235:0",1363349286928
error,log,,,"Zero or negative length StyleRange 4265:0",1363349286929
error,log,,,"Zero or negative length StyleRange 4274:0",1363349286931
error,log,,,"Zero or negative length StyleRange 4286:0",1363349286932
error,log,,,"Zero or negative length StyleRange 4323:0",1363349286934
error,log,,,"Zero or negative length StyleRange 4339:0",1363349286936
error,log,,,"Zero or negative length StyleRange 4348:0",1363349286937
error,log,,,"Zero or negative length StyleRange 4407:0",1363349286938
error,log,,,"Zero or negative length StyleRange 3945:0",1363349286960
error,log,,,"Zero or negative length StyleRange 3969:0",1363349286962
error,log,,,"Zero or negative length StyleRange 3996:0",1363349286963
error,log,,,"Zero or negative length StyleRange 4026:0",1363349286965
error,log,,,"Zero or negative length StyleRange 4040:0",1363349286966
error,log,,,"Zero or negative length StyleRange 4076:0",1363349286967
error,log,,,"Zero or negative length StyleRange 4118:0",1363349286969
error,log,,,"Zero or negative length StyleRange 4148:0",1363349286970
error,log,,,"Zero or negative length StyleRange 4235:0",1363349286972
error,log,,,"Zero or negative length StyleRange 4265:0",1363349286973
error,log,,,"Zero or negative length StyleRange 4274:0",1363349286975
error,log,,,"Zero or negative length StyleRange 4286:0",1363349286976
error,log,,,"Zero or negative length StyleRange 4323:0",1363349286977
error,log,,,"Zero or negative length StyleRange 4339:0",1363349286978
error,log,,,"Zero or negative length StyleRange 4348:0",1363349286980
error,log,,,"Zero or negative length StyleRange 4407:0",1363349286981
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363349290596
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363349302685
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363349303986
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363349306546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363349312175
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363349314315
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363349319238
