what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1363327647138
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363327657228
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327657566
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1363327660391
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327663153
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327702414
error,log,,,"Zero or negative length StyleRange 169:0",1363327706671
error,log,,,"Zero or negative length StyleRange 170:0",1363327706768
error,log,,,"Zero or negative length StyleRange 171:0",1363327706869
error,log,,,"Zero or negative length StyleRange 171:0",1363327706874
error,log,,,"Zero or negative length StyleRange 171:0",1363327706881
error,log,,,"Zero or negative length StyleRange 171:0",1363327706889
error,log,,,"Zero or negative length StyleRange 186:0",1363327717470
error,log,,,"Zero or negative length StyleRange 228:0",1363327717472
error,log,,,"Zero or negative length StyleRange 186:0",1363327717481
error,log,,,"Zero or negative length StyleRange 228:0",1363327717483
error,log,,,"Zero or negative length StyleRange 186:0",1363327717502
error,log,,,"Zero or negative length StyleRange 228:0",1363327717504
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1363327731291
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363327733310
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327734204
error,log,,,"Zero or negative length StyleRange 226:0",1363327738019
error,log,,,"Zero or negative length StyleRange 226:0",1363327738796
error,log,,,"Zero or negative length StyleRange 227:0",1363327738891
error,log,,,"Zero or negative length StyleRange 228:0",1363327739017
error,log,,,"Zero or negative length StyleRange 228:0",1363327739022
error,log,,,"Zero or negative length StyleRange 228:0",1363327739035
error,log,,,"Zero or negative length StyleRange 228:0",1363327739045
error,log,,,"Zero or negative length StyleRange 243:0",1363327742730
error,log,,,"Zero or negative length StyleRange 243:0",1363327742739
error,log,,,"Zero or negative length StyleRange 243:0",1363327742752
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1363327749641
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1363327749774
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327751314
error,log,,,"Zero or negative length StyleRange 48:0",1363327758816
error,log,,,"Zero or negative length StyleRange 49:0",1363327759382
error,log,,,"Zero or negative length StyleRange 50:0",1363327759444
error,log,,,"Zero or negative length StyleRange 125:0",1363327759446
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1363327760065
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327762515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363327764007
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363327765375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327780560
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327796866
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327804814
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363327805611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327806393
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363327810219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363327816475
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363327826497
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327835332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327839799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327865794
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363327872839
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363327875357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327894741
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363327898763
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363327903946
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327912293
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327914989
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363327930103
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363327931886
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327932968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327947559
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363327948552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327955529
executed,command,org.eclipse.php.server.ui,2.2.0.v20100505-0800,"org.eclipse.php.server.ui.phpServerShortcut.run",1363327955540
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363327960228
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363327962525
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327968155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327971475
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363327973305
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327974278
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327976969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327981324
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363327991164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363327994428
